target_id	length	eff_length	est_counts	tpm
lcl|AM181176.4_cds_CAY52478.1_5226	711	511.647	156	17.5517
lcl|AM181176.4_cds_CAY52479.1_5227	1125	925.61	828	51.4953
lcl|AM181176.4_cds_CAY52481.1_5228	168	35.9388	31	49.6549
lcl|AM181176.4_cds_CAY52483.1_5229	1008	808.61	199	14.167
lcl|AM181176.4_cds_CAY52484.1_5230	1440	1240.61	244	11.3219
lcl|AM181176.4_cds_CAY52487.1_5231	1251	1051.61	157	8.59429
lcl|AM181176.4_cds_CAY52488.1_5232	2184	1984.61	254	7.36756
lcl|AM181176.4_cds_CAY52490.1_5233	990	790.61	103	7.49963
lcl|AM181176.4_cds_CAY52491.1_5234	507	309.115	68	12.6635
lcl|AM181176.4_cds_CAY52493.1_5235	447	250.589	137	31.4719
lcl|AM181176.4_cds_CAY52494.1_5236	1296	1096.61	1652	86.7207
lcl|AM181176.4_cds_CAY52496.1_5237	1080	880.61	1700	111.13
lcl|AM181176.4_cds_CAY52498.1_5238	468	270.88	288	61.204
lcl|AM181176.4_cds_CAY52499.1_5239	429	233.367	148	36.508
lcl|AM181176.4_cds_CAY52500.1_5240	1317	1117.61	32	1.64826
lcl|AM181176.4_cds_CAY52501.1_5241	1326	1126.61	27	1.37961
lcl|AM181176.4_cds_CAY52502.1_5242	1737	1537.61	38	1.42266
lcl|AM181176.4_cds_CAY52503.1_5243	633	433.753	145	19.2438
lcl|AM181176.4_cds_CAY52504.1_5244	2757	2557.61	110	2.47584
lcl|AM181176.4_cds_CAY52505.1_5245	999	799.61	150	10.7989
lcl|AM181176.4_cds_CAY52506.1_5246	522	323.819	38	6.75533
lcl|AM181176.4_cds_CAY52507.1_5247	450	253.53	25	5.67643
lcl|AM181176.4_cds_CAY52508.1_5248	849	649.61	65	5.76004
lcl|AM181176.4_cds_CAY52511.1_5249	708	508.647	277	31.3493
lcl|AM181176.4_cds_CAY52512.1_5250	1902	1702.61	306	10.346
lcl|AM181176.4_cds_CAY52513.1_5251	1335	1135.61	147	7.45166
lcl|AM181176.4_cds_CAY52515.1_5252	879	679.61	300	25.4113
lcl|AM181176.4_cds_CAY52517.1_5253	414	219.312	222	58.2713
lcl|AM181176.4_cds_CAY52518.1_5254	888	688.61	416	34.7764
lcl|AM181176.4_cds_CAY52520.1_5255	990	790.61	290	21.1155
lcl|AM181176.4_cds_CAY52521.1_5256	600	400.919	245	35.1782
lcl|AM181176.4_cds_CAY52523.1_5257	870	670.61	738	63.3507
lcl|AM181176.4_cds_CAY52525.1_5258	570	371.202	350	54.2778
lcl|AM181176.4_cds_CAY52526.1_5259	921	721.61	248	19.784
lcl|AM181176.4_cds_CAY52528.1_5260	1227	1027.61	681	38.1491
lcl|AM181176.4_cds_CAY52530.1_5261	1335	1135.61	1456	73.8069
lcl|AM181176.4_cds_CAY52532.1_5262	897	697.61	405	33.4201
lcl|AM181176.4_cds_CAY52534.1_5263	462	265.077	238	51.6855
lcl|AM181176.4_cds_CAY52535.1_5264	264	92.166	116	72.4523
lcl|AM181176.4_cds_CAY52536.1_5265	150	28.6603	52	104.445
lcl|AM181176.4_cds_CAY52538.1_5266	297	116.985	272	133.845
lcl|AM181176.4_cds_CAY52540.1_5267	612	412.838	277	38.6247
lcl|AM181176.4_cds_CAY52542.1_5268	477	279.64	289	59.4926
lcl|AM181176.4_cds_CAY52543.1_5269	747	547.63	886	93.1347
lcl|AM181176.4_cds_CAY52545.1_5270	660	460.679	289	36.113
lcl|AM181176.4_cds_CAY52546.1_5271	1089	889.61	376	24.3306
lcl|AM181176.4_cds_CAY52547.1_5272	2511	2311.61	1014	25.2516
lcl|AM181176.4_cds_CAY52549.1_5273	462	265.077	382	82.9575
lcl|AM181176.4_cds_CAY52551.1_5274	894	694.61	415	34.3932
lcl|AM181176.4_cds_CAY52552.1_5275	1086	886.61	609	39.5412
lcl|AM181176.4_cds_CAY52554.1_5276	480	282.584	284	57.8543
lcl|AM181176.4_cds_CAY52556.1_5277	219	62.6525	127	116.689
lcl|AM181176.4_cds_CAY52558.1_5278	636	436.753	302	39.8048
lcl|AM181176.4_cds_CAY52559.1_5279	1464	1264.61	3650	166.15
lcl|AM181176.4_cds_CAY52560.1_5280	1680	1480.61	97	3.77134
lcl|AM181176.4_cds_CAY52561.1_5281	2391	2191.61	716	18.8068
lcl|AM181176.4_cds_CAY52563.1_5282	798	598.63	855	82.2191
lcl|AM181176.4_cds_CAY52565.1_5283	630	430.782	701	93.6753
lcl|AM181176.4_cds_CAY52567.1_5284	1284	1084.61	2820	149.672
lcl|AM181176.4_cds_CAY52568.1_5285	555	356.383	956	154.421
lcl|AM181176.4_cds_CAY52569.1_5286	327	141.492	163	66.3161
lcl|AM181176.4_cds_CAY52570.1_5287	1329	1129.61	1752	89.2834
lcl|AM181176.4_cds_CAY52571.1_5288	1005	805.61	3514	251.097
lcl|AM181176.4_cds_CAY52573.1_5289	495	297.429	675	130.643
lcl|AM181176.4_cds_CAY52575.1_5290	840	640.61	1950	175.229
lcl|AM181176.4_cds_CAY52576.1_5291	1524	1324.61	1079	46.892
lcl|AM181176.4_cds_CAY52578.1_5292	762	562.63	135	13.8126
lcl|AM181176.4_cds_CAY52580.1_5293	2607	2407.61	11426	273.195
lcl|AM181176.4_cds_CAY52581.1_5294	606	406.865	2147	303.771
lcl|AM181176.4_cds_CAY52583.1_5295	1038	838.61	1587	108.939
lcl|AM181176.4_cds_CAY52584.1_5296	165	34.7371	61	101.088
lcl|AM181176.4_cds_CAY52587.1_5297	1326	1126.61	1504	76.8492
lcl|AM181176.4_cds_CAY52588.1_5298	921	721.61	1090	86.9539
lcl|AM181176.4_cds_CAY52590.1_5299	1026	826.61	3721	259.134
lcl|AM181176.4_cds_CAY52591.1_5300	648	448.694	1888	242.223
lcl|AM181176.4_cds_CAY52592.1_5301	276	100.861	1227	700.304
lcl|AM181176.4_cds_CAY52594.1_5302	1158	958.61	7831	470.262
lcl|AM181176.4_cds_CAY52596.1_5303	1005	805.61	2370	169.351
lcl|AM181176.4_cds_CAY52597.1_5304	1011	811.61	2070	146.821
lcl|AM181176.4_cds_CAY52599.1_5305	1104	904.61	507	32.2635
lcl|AM181176.4_cds_CAY52600.1_5306	1899	1699.61	1814	61.4402
lcl|AM181176.4_cds_CAY52602.1_5307	468	270.88	1101	233.978
lcl|AM181176.4_cds_CAY52603.1_5308	495	297.429	1810	350.316
lcl|AM181176.4_cds_CAY52604.1_5309	648	448.694	1190	152.673
lcl|AM181176.4_cds_CAY52606.1_5310	1266	1066.61	3189	172.113
lcl|AM181176.4_cds_CAY52608.1_5311	684	484.664	453	53.805
lcl|AM181176.4_cds_CAY52610.1_5312	1317	1117.61	853	43.9363
lcl|AM181176.4_cds_CAY52612.1_5313	222	64.4917	119	106.22
lcl|AM181176.4_cds_CAY52614.1_5314	591	391.972	242	35.5407
lcl|AM181176.4_cds_CAY52616.1_5315	717	517.63	240	26.6905
lcl|AM181176.4_cds_CAY52618.1_5316	354	164.73	118	41.2358
lcl|AM181176.4_cds_CAY52620.1_5317	456	259.315	182	40.4026
lcl|AM181176.4_cds_CAY52622.1_5318	1719	1519.61	813	30.7981
lcl|AM181176.4_cds_CAY52623.1_5319	642	442.709	256	33.2879
lcl|AM181176.4_cds_CAY52625.1_5320	285	107.65	169	90.3725
lcl|AM181176.4_cds_CAY52627.1_5321	630	430.782	521	69.6218
lcl|AM181176.4_cds_CAY52629.1_5322	1350	1150.61	1630	81.5501
lcl|AM181176.4_cds_CAY52630.1_5323	1908	1708.61	606	20.4171
lcl|AM181176.4_cds_CAY52632.1_5324	1521	1321.61	1312	57.1473
lcl|AM181176.4_cds_CAY52633.1_5325	1434	1234.61	108	5.03569
lcl|AM181176.4_cds_CAY52635.1_5326	1395	1195.61	292	14.0591
lcl|AM181176.4_cds_CAY52636.1_5327	834	634.61	133	12.0645
lcl|AM181176.4_cds_CAY52638.1_5328	459	262.192	420	92.2134
lcl|AM181176.4_cds_CAY52640.1_5329	666	466.664	684	84.3756
lcl|AM181176.4_cds_CAY52642.1_5330	816	616.61	318	29.688
lcl|AM181176.4_cds_CAY52643.1_5331	528	329.633	5226	912.647
lcl|AM181176.4_cds_CAY52645.1_5332	777	577.63	130	12.9556
lcl|AM181176.4_cds_5333	372	180.802	124	39.4806
lcl|AM181176.4_cds_5334	603	403.906	170	24.2289
lcl|AM181176.4_cds_CAY52648.1_5335	411	216.534	170	45.1948
lcl|AM181176.4_cds_CAY52650.1_5336	633	433.753	128	16.9876
lcl|AM181176.4_cds_CAY52651.1_5337	1320	1120.61	547	28.0994
lcl|AM181176.4_cds_CAY52653.1_5338	1083	883.61	86	5.60277
lcl|AM181176.4_cds_CAY52655.1_5339	705	505.647	31	3.52922
lcl|AM181176.4_cds_CAY52656.1_5340	381	188.913	85	25.9013
lcl|AM181176.4_cds_CAY52659.1_5341	1140	940.61	842	51.5309
lcl|AM181176.4_cds_CAY52661.1_5342	243	77.6591	458	339.499
lcl|AM181176.4_cds_CAY52662.1_5343	888	688.61	1507	125.981
lcl|AM181176.4_cds_CAY52664.1_5344	1899	1699.61	6129	207.589
lcl|AM181176.4_cds_CAY52666.1_5345	1896	1696.61	1002	33.9978
lcl|AM181176.4_cds_CAY52668.1_5346	789	589.63	228	22.2597
lcl|AM181176.4_cds_CAY52669.1_5347	420	224.87	312	79.8709
lcl|AM181176.4_cds_CAY52670.1_5348	618	418.824	925	127.138
lcl|AM181176.4_cds_CAY52672.1_5349	729	529.63	251	27.2814
lcl|AM181176.4_cds_CAY52673.1_5350	966	766.61	925	69.4596
lcl|AM181176.4_cds_CAY52674.1_5351	501	303.258	2174	412.678
lcl|AM181176.4_cds_CAY52676.1_5352	477	279.64	2434	501.055
lcl|AM181176.4_cds_CAY52678.1_5353	1092	892.61	2249	145.042
lcl|AM181176.4_cds_CAY52679.1_5354	663	463.679	1689	209.69
lcl|AM181176.4_cds_CAY52681.1_5355	1110	910.61	1478	93.4344
lcl|AM181176.4_cds_CAY52682.1_5356	471	273.816	854	179.541
lcl|AM181176.4_cds_CAY52684.1_5357	456	259.315	367	81.4711
lcl|AM181176.4_cds_CAY52685.1_5358	657	457.679	275	34.5889
lcl|AM181176.4_cds_CAY52687.1_5359	873	673.61	1181	100.927
lcl|AM181176.4_cds_CAY52689.1_5360	348	159.499	196	70.7398
lcl|AM181176.4_cds_CAY52691.1_5361	591	391.972	188	27.6101
lcl|AM181176.4_cds_CAY52692.1_5362	711	511.647	154	17.3267
lcl|AM181176.4_cds_CAY52693.1_5363	1266	1066.61	284	15.3277
lcl|AM181176.4_cds_CAY52694.1_5364	522	323.819	182	32.3545
lcl|AM181176.4_cds_CAY52696.1_5365	699	499.664	46584	5366.9
lcl|AM181176.4_cds_CAY52697.1_5366	885	685.61	1772	148.782
lcl|AM181176.4_cds_CAY52698.1_5367	4260	4060.61	802	11.3697
lcl|AM181176.4_cds_CAY52701.1_5368	2247	2047.61	190	5.3416
lcl|AM181176.4_cds_CAY52702.1_5369	780	580.63	112	11.1041
lcl|AM181176.4_cds_CAY52704.1_5370	1263	1063.61	126	6.81951
lcl|AM181176.4_cds_CAY52705.1_5371	957	757.61	86	6.53458
lcl|AM181176.4_cds_CAY52707.1_5372	756	556.63	204	21.0974
lcl|AM181176.4_cds_CAY52708.1_5373	1110	910.61	292	18.4593
lcl|AM181176.4_cds_CAY52709.1_5374	996	796.61	265	19.1498
lcl|AM181176.4_cds_CAY52710.1_5375	561	362.275	218	34.6404
lcl|AM181176.4_cds_CAY52711.1_5376	762	562.63	325	33.2526
lcl|AM181176.4_cds_CAY52713.1_5377	759	559.63	99	10.1835
lcl|AM181176.4_cds_CAY52715.1_5378	516	317.947	4800	869.062
lcl|AM181176.4_cds_CAY52716.1_5379	1395	1195.61	2281	109.825
lcl|AM181176.4_cds_CAY52717.1_5380	2835	2635.61	3678	80.3333
lcl|AM181176.4_cds_CAY52718.1_5381	465	267.961	2593	557.051
lcl|AM181176.4_cds_CAY52720.1_5382	1449	1249.61	1251	57.6299
lcl|AM181176.4_cds_CAY52721.1_5383	387	194.311	21538	6380.78
lcl|AM181176.4_cds_CAY52723.1_5384	1002	802.61	64302	4611.95
lcl|AM181176.4_cds_CAY52725.1_5385	621	421.796	35961	4907.88
lcl|AM181176.4_cds_CAY52727.1_5386	390	197.05	23677	6916.95
lcl|AM181176.4_cds_CAY52728.1_5387	357	167.43	18928	6507.85
lcl|AM181176.4_cds_CAY52730.1_5388	117	18.8579	6430	19628.3
lcl|AM181176.4_cds_CAY52731.1_5389	1329	1129.61	62391	3179.5
lcl|AM181176.4_cds_CAY52733.1_5390	438	241.929	29353	6984.42
lcl|AM181176.4_cds_CAY52734.1_5391	177	40.0607	5690	8176.34
lcl|AM181176.4_cds_CAY52736.1_5392	501	303.258	36309	6892.34
lcl|AM181176.4_cds_CAY52738.1_5393	351	162.111	11115	3946.95
lcl|AM181176.4_cds_CAY52740.1_5394	534	335.567	43550	7470.91
lcl|AM181176.4_cds_CAY52742.1_5395	393	199.854	29760	8572.06
lcl|AM181176.4_cds_CAY52743.1_5396	306	124.275	17071	7907.49
lcl|AM181176.4_cds_CAY52745.1_5397	540	341.488	45256	7628.96
lcl|AM181176.4_cds_CAY52747.1_5398	315	131.532	13570	5938.98
lcl|AM181176.4_cds_CAY52749.1_5399	369	178.135	22772	7358.95
lcl|AM181176.4_cds_CAY52751.1_5400	267	94.2513	10078	6155.34
lcl|AM181176.4_cds_CAY52752.1_5401	192	47.4612	5968	7238.61
lcl|AM181176.4_cds_CAY52754.1_5402	414	219.312	21643	5680.93
lcl|AM181176.4_cds_CAY52756.1_5403	687	487.664	47213	5573.22
lcl|AM181176.4_cds_CAY52758.1_5404	333	146.647	19667	7720.23
lcl|AM181176.4_cds_CAY52759.1_5405	276	100.861	17148	9787.13
lcl|AM181176.4_cds_CAY52761.1_5406	825	625.61	59477	5472.81
lcl|AM181176.4_cds_CAY52763.1_5407	300	119.407	14138	6815.89
lcl|AM181176.4_cds_CAY52765.1_5408	603	403.906	55018	7841.32
lcl|AM181176.4_cds_CAY52766.1_5409	636	436.753	59744	7874.5
lcl|AM181176.4_cds_CAY52768.1_5410	312	129.161	25639	11427.1
lcl|AM181176.4_cds_CAY52770.1_5411	1194	994.61	131877	7632.75
lcl|AM181176.4_cds_CAY52772.1_5412	2106	1906.61	140044	4228.32
lcl|AM181176.4_cds_CAY52773.1_5413	471	273.816	41618	8749.57
lcl|AM181176.4_cds_CAY52775.1_5414	372	180.802	25403	8088.12
lcl|AM181176.4_cds_CAY52776.1_5415	4200	4000.61	72658	1045.5
lcl|AM181176.4_cds_CAY52777.1_5416	4074	3874.61	71899	1068.22
lcl|AM181176.4_cds_CAY52780.1_5417	366	175.385	34018	11165.5
lcl|AM181176.4_cds_CAY52781.1_5418	501	303.258	60953	11570.4
lcl|AM181176.4_cds_CAY52783.1_5419	696	496.664	30280	3509.6
lcl|AM181176.4_cds_CAY52784.1_5420	432	236.153	23798	5801.11
lcl|AM181176.4_cds_CAY52786.1_5421	534	335.567	11767	2018.6
lcl|AM181176.4_cds_CAY52789.1_5422	369	178.135	9657	3120.74
lcl|AM181176.4_cds_CAY52790.1_5423	447	250.589	356	81.781
lcl|AM181176.4_cds_CAY52791.1_5424	750	550.63	530	55.4091
lcl|AM181176.4_cds_CAY52793.1_5425	960	760.61	1291	97.7078
lcl|AM181176.4_cds_CAY52795.1_5426	1200	1000.61	3615	207.974
lcl|AM181176.4_cds_CAY52796.1_5427	1419	1219.61	3881	183.184
lcl|AM181176.4_cds_CAY52798.1_5428	1092	892.61	2169	139.882
lcl|AM181176.4_cds_CAY52799.1_5429	351	162.111	264	93.7467
lcl|AM181176.4_cds_CAY52800.1_5430	1035	835.61	2382	164.098
lcl|AM181176.4_cds_CAY52802.1_5431	429	233.367	373	92.0099
lcl|AM181176.4_cds_CAY52803.1_5432	963	763.61	788	59.4045
lcl|AM181176.4_cds_CAY52805.1_5433	963	763.61	1009	76.0649
lcl|AM181176.4_cds_CAY52806.1_5434	789	589.63	662	64.6314
lcl|AM181176.4_cds_CAY52807.1_5435	339	151.703	736	279.285
lcl|AM181176.4_cds_CAY52809.1_5436	648	448.694	1577	202.323
lcl|AM181176.4_cds_CAY52810.1_5437	423	227.747	624	157.723
lcl|AM181176.4_cds_CAY52811.1_5438	645	445.709	453	58.5075
lcl|AM181176.4_cds_CAY52812.1_5439	696	496.664	441	51.1141
lcl|AM181176.4_cds_CAY52814.1_5440	837	637.61	1672	150.955
lcl|AM181176.4_cds_CAY52815.1_5441	1050	850.61	1791	121.208
lcl|AM181176.4_cds_CAY52817.1_5442	594	394.919	930	135.562
lcl|AM181176.4_cds_CAY52818.1_5443	1482	1282.61	3885	174.366
lcl|AM181176.4_cds_CAY52820.1_5444	819	619.61	2651	246.295
lcl|AM181176.4_cds_CAY52822.1_5445	675	475.664	2918	353.142
lcl|AM181176.4_cds_CAY52824.1_5446	1149	949.61	261	15.822
lcl|AM181176.4_cds_CAY52825.1_5447	825	625.61	63	5.79698
lcl|AM181176.4_cds_CAY52828.1_5448	1248	1048.61	94	5.16035
lcl|AM181176.4_cds_CAY52829.1_5449	1041	841.61	175	11.9699
lcl|AM181176.4_cds_CAY52831.1_5450	1113	913.61	155	9.76643
lcl|AM181176.4_cds_CAY52833.1_5451	630	430.782	119	15.9021
lcl|AM181176.4_cds_CAY52835.1_5452	1995	1795.61	407	13.0481
lcl|AM181176.4_cds_CAY52836.1_5453	975	775.61	707	52.4736
lcl|AM181176.4_cds_CAY52838.1_5454	768	568.63	636	64.3861
lcl|AM181176.4_cds_CAY52840.1_5455	675	475.664	420	50.8293
lcl|AM181176.4_cds_CAY52841.1_5456	1026	826.61	1058	73.6801
lcl|AM181176.4_cds_CAY52842.1_5457	2811	2611.61	19399	427.598
lcl|AM181176.4_cds_CAY52844.1_5458	1335	1135.61	6811	345.26
lcl|AM181176.4_cds_CAY52846.1_5459	990	790.61	1723	125.455
lcl|AM181176.4_cds_CAY52848.1_5460	813	613.61	1540	144.475
lcl|AM181176.4_cds_CAY52850.1_5461	381	188.913	470	143.219
lcl|AM181176.4_cds_CAY52851.1_5462	852	652.61	757	66.774
lcl|AM181176.4_cds_CAY52854.1_5463	330	144.086	549	219.339
lcl|AM181176.4_cds_CAY52855.1_5464	1923	1723.61	488	16.2984
lcl|AM181176.4_cds_CAY52857.1_5465	1272	1072.61	114	6.11826
lcl|AM181176.4_cds_CAY52859.1_5466	1566	1366.61	185	7.79277
lcl|AM181176.4_cds_CAY52860.1_5467	1230	1030.61	508	28.3749
lcl|AM181176.4_cds_CAY52862.1_5468	519	320.883	395	70.8623
lcl|AM181176.4_cds_CAY52864.1_5469	354	164.73	280	97.8476
lcl|AM181176.4_cds_CAY52866.1_5470	570	371.202	893	138.486
lcl|AM181176.4_cds_CAY52868.1_5471	1026	826.61	1279	89.0707
lcl|AM181176.4_cds_CAY52870.1_5472	393	199.854	6356	1830.78
lcl|AM181176.4_cds_CAY52871.1_5473	1971	1771.61	2745	89.1947
lcl|AM181176.4_cds_CAY52873.1_5474	1851	1651.61	17434	607.651
lcl|AM181176.4_cds_CAY52875.1_5475	3744	3544.61	258	4.19002
lcl|AM181176.4_cds_CAY52876.1_5476	483	285.536	148	29.8377
lcl|AM181176.4_cds_CAY52878.1_5477	1704	1504.61	1365	52.2244
lcl|AM181176.4_cds_CAY52879.1_5478	795	595.63	368	35.5661
lcl|AM181176.4_cds_CAY52880.1_5479	2364	2164.61	1546	41.1145
lcl|AM181176.4_cds_CAY52882.1_5480	75	10.3125	287	1602.07
lcl|AM181176.4_cds_CAY52884.1_5481	912	712.61	837	67.6143
lcl|AM181176.4_cds_CAY52885.1_5482	753	553.63	500	51.9895
lcl|AM181176.4_cds_CAY52887.1_5483	276	100.861	90	51.367
lcl|AM181176.4_cds_CAY52889.1_5484	1131	931.61	736	45.4788
lcl|AM181176.4_cds_CAY52890.1_5485	159	32.2663	166	296.159
lcl|AM181176.4_cds_CAY52892.1_5486	1269	1069.61	631	33.9601
lcl|AM181176.4_cds_CAY52893.1_5487	900	700.61	181	14.8719
lcl|AM181176.4_cds_CAY52895.1_5488	1779	1579.61	2889	105.284
lcl|AM181176.4_cds_CAY52897.1_5489	1770	1570.61	93	3.40863
lcl|AM181176.4_cds_CAY52898.1_5490	1311	1111.61	114	5.90361
lcl|AM181176.4_cds_CAY52900.1_5491	1806	1606.61	1957	70.1205
lcl|AM181176.4_cds_CAY52902.1_5492	282	105.44	573	312.834
lcl|AM181176.4_cds_CAY52904.1_5493	681	481.664	166	19.8394
lcl|AM181176.4_cds_CAY52905.1_5494	813	613.61	49	4.59694
lcl|AM181176.4_cds_CAY52907.1_5495	732	532.63	31	3.35043
lcl|AM181176.4_cds_CAY52908.1_5496	1182	982.61	65	3.808
lcl|AM181176.4_cds_CAY52910.1_5497	1056	856.61	226	15.1876
lcl|AM181176.4_cds_CAY52911.1_5498	738	538.63	48	5.12998
lcl|AM181176.4_cds_CAY52913.1_5499	765	565.63	161	16.3854
lcl|AM181176.4_cds_CAY52915.1_5500	1899	1699.61	174	5.89339
lcl|AM181176.4_cds_CAY52917.1_5501	975	775.61	480	35.6257
lcl|AM181176.4_cds_CAY52918.1_5502	885	685.61	454	38.1192
lcl|AM181176.4_cds_CAY52920.1_5503	513	314.979	234	42.7661
lcl|AM181176.4_cds_CAY52922.1_5504	2178	1978.61	2708	78.7868
lcl|AM181176.4_cds_CAY52924.1_5505	393	199.854	144	41.4777
lcl|AM181176.4_cds_CAY52926.1_5506	1935	1735.61	471	15.6219
lcl|AM181176.4_cds_CAY52927.1_5507	708	508.647	56	6.33777
lcl|AM181176.4_cds_CAY52929.1_5508	519	320.883	75	13.4549
lcl|AM181176.4_cds_CAY52930.1_5509	963	763.61	99	7.46326
lcl|AM181176.4_cds_CAY52932.1_5510	2430	2230.61	208	5.3679
lcl|AM181176.4_cds_CAY52934.1_5511	1104	904.61	15	0.954542
lcl|AM181176.4_cds_CAY52935.1_5512	177	40.0607	3	4.3109
lcl|AM181176.4_cds_CAY52936.1_5513	990	790.61	66	4.80559
lcl|AM181176.4_cds_CAY52937.1_5514	762	562.63	27	2.76252
lcl|AM181176.4_cds_CAY52939.1_5515	720	520.63	23	2.5431
lcl|AM181176.4_cds_CAY52940.1_5516	711	511.647	26	2.92528
lcl|AM181176.4_cds_CAY52942.1_5517	789	589.63	84	8.20096
lcl|AM181176.4_cds_CAY52943.1_5518	633	433.753	427	56.6696
lcl|AM181176.4_cds_CAY52945.1_5519	615	415.824	590	81.6784
lcl|AM181176.4_cds_CAY52946.1_5520	1374	1174.61	47	2.3034
lcl|AM181176.4_cds_CAY52948.1_5521	1440	1240.61	372	17.2613
lcl|AM181176.4_cds_CAY52950.1_5522	669	469.664	382	46.821
lcl|AM181176.4_cds_CAY52951.1_5523	501	303.258	355	67.3877
lcl|AM181176.4_cds_CAY52953.1_5524	888	688.61	815	68.1317
lcl|AM181176.4_cds_CAY52954.1_5525	573	374.202	498	76.6104
lcl|AM181176.4_cds_CAY52956.1_5526	489	291.478	239	47.2016
lcl|AM181176.4_cds_CAY52957.1_5527	1200	1000.61	226	13.002
lcl|AM181176.4_cds_CAY52959.1_5528	858	658.61	116	10.139
lcl|AM181176.4_cds_CAY52961.1_5529	633	433.753	67	8.89195
lcl|AM181176.4_cds_CAY52963.1_5530	3018	2818.61	267	5.45307
lcl|AM181176.4_cds_CAY52964.1_5531	303	121.886	16	7.55668
lcl|AM181176.4_cds_CAY52966.1_5532	1251	1051.61	87	4.76244
lcl|AM181176.4_cds_CAY52967.1_5533	1254	1054.61	104	5.67684
lcl|AM181176.4_cds_CAY52969.1_5534	711	511.647	88	9.90095
lcl|AM181176.4_cds_CAY52970.1_5535	1041	841.61	1177	80.5064
lcl|AM181176.4_cds_CAY52972.1_5536	1818	1618.61	383	13.6214
lcl|AM181176.4_cds_CAY52974.1_5537	1452	1252.61	129	5.92842
lcl|AM181176.4_cds_CAY52975.1_5538	816	616.61	231	21.5658
lcl|AM181176.4_cds_CAY52977.1_5539	1101	901.61	101	6.44863
lcl|AM181176.4_cds_CAY52979.1_5540	1296	1096.61	196	10.2889
lcl|AM181176.4_cds_CAY52981.1_5541	771	571.63	20	2.01409
lcl|AM181176.4_cds_CAY52983.1_5542	1221	1021.61	46	2.59202
lcl|AM181176.4_cds_CAY52984.1_5543	1959	1759.61	64	2.09377
lcl|AM181176.4_cds_CAY52986.1_5544	2061	1861.61	129	3.98902
lcl|AM181176.4_cds_CAY52987.1_5545	531	332.578	28	4.84651
lcl|AM181176.4_cds_CAY52988.1_5546	978	778.61	123	9.0939
lcl|AM181176.4_cds_CAY52989.1_5547	402	208.167	273	75.4946
lcl|AM181176.4_cds_CAY52991.1_5548	1239	1039.61	1077	59.6362
lcl|AM181176.4_cds_CAY52993.1_5549	297	116.985	271	133.353
lcl|AM181176.4_cds_CAY52995.1_5550	417	222.111	159	41.209
lcl|AM181176.4_cds_CAY52997.1_5551	1179	979.61	670	39.3719
lcl|AM181176.4_cds_CAY52999.1_5552	945	745.61	175	13.5111
lcl|AM181176.4_cds_CAY53001.1_5553	945	745.61	23	1.77575
lcl|AM181176.4_cds_CAY53003.1_5554	888	688.61	36	3.0095
lcl|AM181176.4_cds_CAY53005.1_5555	966	766.61	39	2.92857
lcl|AM181176.4_cds_CAY53006.1_5556	501	303.258	17	3.22702
lcl|AM181176.4_cds_CAY53007.1_5557	264	92.166	73	45.595
lcl|AM181176.4_cds_CAY53009.1_5558	1104	904.61	718	45.6907
lcl|AM181176.4_cds_CAY53011.1_5559	1377	1177.61	86	4.20399
lcl|AM181176.4_cds_CAY53012.1_5560	948	748.61	449	34.5268
lcl|AM181176.4_cds_CAY53014.1_5561	846	646.61	207	18.4286
lcl|AM181176.4_cds_CAY53016.1_5562	1179	979.61	346	20.3324
lcl|AM181176.4_cds_CAY53018.1_5563	1992	1792.61	481	15.4463
lcl|AM181176.4_cds_CAY53020.1_5564	594	394.919	1384	201.74
lcl|AM181176.4_cds_CAY53022.1_5565	1473	1273.61	4470	202.039
lcl|AM181176.4_cds_CAY53023.1_5566	1704	1504.61	4523	173.048
lcl|AM181176.4_cds_CAY53025.1_5567	1443	1243.61	663	30.6898
lcl|AM181176.4_cds_CAY53027.1_5568	1317	1117.61	520	26.7842
lcl|AM181176.4_cds_CAY53029.1_5569	891	691.61	493	41.0346
lcl|AM181176.4_cds_CAY53030.1_5570	1428	1228.61	713	33.4072
lcl|AM181176.4_cds_CAY53031.1_5571	1386	1186.61	931	45.1655
lcl|AM181176.4_cds_CAY53033.1_5572	1179	979.61	327	19.2158
lcl|AM181176.4_cds_CAY53034.1_5573	2184	1984.61	677	19.6371
lcl|AM181176.4_cds_CAY53036.1_5574	738	538.63	79	8.44309
lcl|AM181176.4_cds_CAY53037.1_5575	453	256.436	205	46.0193
lcl|AM181176.4_cds_CAY53039.1_5576	297	116.985	110	54.1285
lcl|AM181176.4_cds_CAY53041.1_5577	501	303.258	206	39.1038
lcl|AM181176.4_cds_CAY53042.1_5578	2106	1906.61	534	16.1229
lcl|AM181176.4_cds_CAY53044.1_5579	723	523.63	189	20.7779
lcl|AM181176.4_cds_CAY53047.1_5580	438	241.929	34	8.09015
lcl|AM181176.4_cds_CAY53048.1_5581	1065	865.61	5315	353.465
lcl|AM181176.4_cds_CAY53050.1_5582	333	146.647	755	296.373
lcl|AM181176.4_cds_CAY53051.1_5583	252	83.6626	525	361.237
lcl|AM181176.4_cds_CAY53053.1_5584	1164	964.61	4368	260.673
lcl|AM181176.4_cds_CAY53055.1_5585	1056	856.61	1925	129.364
lcl|AM181176.4_cds_CAY53056.1_5586	1998	1798.61	12005	384.229
