target_id	length	eff_length	est_counts	tpm
lcl|AM181176.4_cds_CAY52382.1_5159	483	315.694	844	227.479
lcl|AM181176.4_cds_CAY52384.1_5160	768	600.211	559	79.2453
lcl|AM181176.4_cds_CAY52386.1_5161	1695	1527.21	3509	195.501
lcl|AM181176.4_cds_CAY52387.1_5162	2811	2643.21	6631	213.458
lcl|AM181176.4_cds_CAY52388.1_5163	279	120.738	483	340.385
lcl|AM181176.4_cds_CAY52390.1_5164	1206	1038.21	135	11.064
lcl|AM181176.4_cds_5165	687	519.211	362	59.324
lcl|AM181176.4_cds_CAY52393.1_5166	636	468.26	151	27.4382
lcl|AM181176.4_cds_CAY52394.1_5167	975	807.211	107	11.2788
lcl|AM181176.4_cds_CAY52395.1_5168	366	201.022	43	18.2008
lcl|AM181176.4_cds_CAY52396.1_5169	492	324.604	44	11.5336
lcl|AM181176.4_cds_5170	453	286.029	293	87.1611
lcl|AM181176.4_cds_CAY52398.1_5171	456	289.006	138	40.6291
lcl|AM181176.4_cds_CAY52399.1_5172	318	155.753	208	113.63
lcl|AM181176.4_cds_5173	891	723.211	326.577	38.4225
lcl|AM181176.4_cds_CAY52402.1_5174	309	147.452	62.3077	35.9549
lcl|AM181176.4_cds_5175	183	47.6284	151	269.759
lcl|AM181176.4_cds_CAY52404.1_5176	609	441.27	730	140.762
lcl|AM181176.4_cds_CAY52406.1_5177	210	65.5751	61	79.1511
lcl|AM181176.4_cds_CAY52408.1_5178	126	20.2292	62	260.782
lcl|AM181176.4_cds_CAY52409.1_5179	639	471.26	403	72.7629
lcl|AM181176.4_cds_CAY52410.1_5180	1551	1383.21	358	22.0222
lcl|AM181176.4_cds_CAY52412.1_5181	681	513.211	384	63.665
lcl|AM181176.4_cds_CAY52413.1_5182	309	147.452	99	57.1283
lcl|AM181176.4_cds_CAY52416.1_5183	1155	987.211	357	30.7697
lcl|AM181176.4_cds_CAY52417.1_5184	1782	1614.21	179	9.43536
lcl|AM181176.4_cds_CAY52419.1_5185	2499	2331.21	356	12.9937
lcl|AM181176.4_cds_CAY52420.1_5186	846	678.211	109	13.675
lcl|AM181176.4_cds_CAY52421.1_5187	1566	1398.21	183	11.1364
lcl|AM181176.4_cds_CAY52422.1_5188	909	741.211	56	6.42853
lcl|AM181176.4_cds_CAY52424.1_5189	906	738.211	87	10.0278
lcl|AM181176.4_cds_CAY52425.1_5190	318	155.753	13	7.10187
lcl|AM181176.4_cds_CAY52427.1_5191	336	172.523	5	2.46597
lcl|AM181176.4_cds_CAY52428.1_5192	1527	1359.21	842	52.7097
lcl|AM181176.4_cds_CAY52430.1_5193	2004	1836.21	1234.33	57.197
lcl|AM181176.4_cds_CAY52431.1_5194	315	152.974	85	47.2788
lcl|AM181176.4_cds_CAY52432.1_5195	1041	873.211	890	86.7234
lcl|AM181176.4_cds_CAY52434.1_5196	303	141.931	308	184.646
lcl|AM181176.4_cds_CAY52435.1_5197	663	495.221	403	69.2423
lcl|AM181176.4_cds_CAY52438.1_5198	933	765.211	91	10.1187
lcl|AM181176.4_cds_CAY52440.1_5199	1146	978.211	74	6.43672
lcl|AM181176.4_cds_CAY52442.1_5200	2163	1995.21	254	10.832
lcl|AM181176.4_cds_CAY52443.1_5201	1434	1266.21	666	44.7542
lcl|AM181176.4_cds_CAY52445.1_5202	489	321.63	392	103.704
lcl|AM181176.4_cds_CAY52446.1_5203	1824	1656.21	711	36.5275
lcl|AM181176.4_cds_CAY52447.1_5204	318	155.753	71	38.7871
lcl|AM181176.4_cds_CAY52448.1_5205	2439	2271.21	2694	100.927
lcl|AM181176.4_cds_CAY52449.1_5206	489	321.63	5827	1541.54
lcl|AM181176.4_cds_CAY52450.1_5207	1854	1686.21	723	36.4831
lcl|AM181176.4_cds_CAY52452.1_5208	357	192.391	21	9.28751
lcl|AM181176.4_cds_CAY52453.1_5209	489	321.63	145	38.3599
lcl|AM181176.4_cds_CAY52455.1_5210	1338	1170.21	872	63.4042
lcl|AM181176.4_cds_CAY52457.1_5211	1665	1497.21	10423	592.346
lcl|AM181176.4_cds_CAY52458.1_5212	612	444.27	109	20.8759
lcl|AM181176.4_cds_CAY52459.1_5213	3852	3684.21	1040	24.019
lcl|AM181176.4_cds_CAY52461.1_5214	1254	1086.21	5861	459.117
lcl|AM181176.4_cds_CAY52463.1_5215	960	792.211	345	37.0548
lcl|AM181176.4_cds_CAY52464.1_5216	198	57.3439	96	142.446
lcl|AM181176.4_cds_CAY52465.1_5217	2067	1899.21	1853	83.0172
lcl|AM181176.4_cds_CAY52467.1_5218	369	203.911	43	17.9429
lcl|AM181176.4_cds_CAY52469.1_5219	747	579.211	172	25.2672
lcl|AM181176.4_cds_CAY52471.1_5220	744	576.211	230	33.9635
lcl|AM181176.4_cds_CAY52472.1_5221	1368	1200.21	513	36.3685
lcl|AM181176.4_cds_CAY52473.1_5222	540	372.397	28	6.3976
lcl|AM181176.4_cds_CAY52475.1_5223	1542	1374.21	206	12.755
lcl|AM181176.4_cds_CAY52476.1_5224	420	253.509	926	310.802
lcl|AM181176.4_cds_CAY52477.1_5225	777	609.211	365	50.9789
lcl|AM181176.4_cds_CAY52478.1_5226	711	543.211	96	15.0372
lcl|AM181176.4_cds_CAY52479.1_5227	1125	957.211	650	57.7792
lcl|AM181176.4_cds_CAY52481.1_5228	168	39.0114	43	93.787
lcl|AM181176.4_cds_CAY52483.1_5229	1008	840.211	153	15.4942
lcl|AM181176.4_cds_CAY52484.1_5230	1440	1272.21	151	10.0991
lcl|AM181176.4_cds_CAY52487.1_5231	1251	1083.21	132	10.3688
lcl|AM181176.4_cds_CAY52488.1_5232	2184	2016.21	194	8.18712
lcl|AM181176.4_cds_CAY52490.1_5233	990	822.211	95	9.83119
lcl|AM181176.4_cds_CAY52491.1_5234	507	339.532	75	18.7952
lcl|AM181176.4_cds_CAY52493.1_5235	447	280.092	88	26.733
lcl|AM181176.4_cds_CAY52494.1_5236	1296	1128.21	1089	82.1303
lcl|AM181176.4_cds_CAY52496.1_5237	1080	912.211	1281	119.487
lcl|AM181176.4_cds_CAY52498.1_5238	468	300.835	191	54.0219
lcl|AM181176.4_cds_CAY52499.1_5239	429	262.374	127	41.1859
lcl|AM181176.4_cds_CAY52500.1_5240	1317	1149.21	31	2.29524
lcl|AM181176.4_cds_CAY52501.1_5241	1326	1158.21	22	1.61622
lcl|AM181176.4_cds_CAY52502.1_5242	1737	1569.21	37	2.00625
lcl|AM181176.4_cds_CAY52503.1_5243	633	465.27	107	19.5679
lcl|AM181176.4_cds_CAY52504.1_5244	2757	2589.21	98	3.22051
lcl|AM181176.4_cds_CAY52505.1_5245	999	831.211	91	9.31528
lcl|AM181176.4_cds_CAY52506.1_5246	522	354.462	32	7.68149
lcl|AM181176.4_cds_CAY52507.1_5247	450	283.041	25	7.51548
lcl|AM181176.4_cds_CAY52508.1_5248	849	681.211	51	6.37022
lcl|AM181176.4_cds_CAY52511.1_5249	708	540.211	180	28.3514
lcl|AM181176.4_cds_CAY52512.1_5250	1902	1734.21	252	12.3641
lcl|AM181176.4_cds_CAY52513.1_5251	1335	1167.21	149	10.8618
lcl|AM181176.4_cds_CAY52515.1_5252	879	711.211	220	26.3202
lcl|AM181176.4_cds_CAY52517.1_5253	414	247.639	212	72.842
lcl|AM181176.4_cds_CAY52518.1_5254	888	720.211	293	34.6157
lcl|AM181176.4_cds_CAY52520.1_5255	990	822.211	233	24.1123
lcl|AM181176.4_cds_CAY52521.1_5256	600	432.27	198	38.9741
lcl|AM181176.4_cds_CAY52523.1_5257	870	702.211	676	81.9115
lcl|AM181176.4_cds_CAY52525.1_5258	570	402.32	292	61.7557
lcl|AM181176.4_cds_CAY52526.1_5259	921	753.211	213	24.0618
lcl|AM181176.4_cds_CAY52528.1_5260	1227	1059.21	515	41.3705
lcl|AM181176.4_cds_CAY52530.1_5261	1335	1167.21	1135	82.7394
lcl|AM181176.4_cds_CAY52532.1_5262	897	729.211	308	35.9388
lcl|AM181176.4_cds_CAY52534.1_5263	462	294.901	185	53.3779
lcl|AM181176.4_cds_CAY52535.1_5264	264	108.04	81	63.7918
lcl|AM181176.4_cds_CAY52536.1_5265	150	29.9119	32	91.0273
lcl|AM181176.4_cds_CAY52538.1_5266	297	136.496	281	175.166
lcl|AM181176.4_cds_CAY52540.1_5267	612	444.27	201	38.496
lcl|AM181176.4_cds_CAY52542.1_5268	477	309.762	228	62.6285
lcl|AM181176.4_cds_CAY52543.1_5269	747	579.211	784	115.171
lcl|AM181176.4_cds_CAY52545.1_5270	660	492.221	227	39.2402
lcl|AM181176.4_cds_CAY52546.1_5271	1089	921.211	343	31.6811
lcl|AM181176.4_cds_CAY52547.1_5272	2511	2343.21	708	25.7091
lcl|AM181176.4_cds_CAY52549.1_5273	462	294.901	329	94.926
lcl|AM181176.4_cds_CAY52551.1_5274	894	726.211	289	33.8611
lcl|AM181176.4_cds_CAY52552.1_5275	1086	918.211	537	49.762
lcl|AM181176.4_cds_CAY52554.1_5276	480	312.725	226	61.491
lcl|AM181176.4_cds_CAY52556.1_5277	219	72.1041	71	83.7845
lcl|AM181176.4_cds_CAY52558.1_5278	636	468.26	247	44.8823
lcl|AM181176.4_cds_CAY52559.1_5279	1464	1296.21	2725	178.878
lcl|AM181176.4_cds_CAY52560.1_5280	1680	1512.21	80	4.50135
lcl|AM181176.4_cds_CAY52561.1_5281	2391	2223.21	692	26.4845
lcl|AM181176.4_cds_CAY52563.1_5282	798	630.211	709	95.7251
lcl|AM181176.4_cds_CAY52565.1_5283	630	462.27	562	103.444
lcl|AM181176.4_cds_CAY52567.1_5284	1284	1116.21	2080	158.556
lcl|AM181176.4_cds_CAY52568.1_5285	555	387.359	731	160.572
lcl|AM181176.4_cds_CAY52569.1_5286	327	164.075	116	60.1564
lcl|AM181176.4_cds_CAY52570.1_5287	1329	1161.21	1249	91.5202
lcl|AM181176.4_cds_CAY52571.1_5288	1005	837.211	3529	358.66
lcl|AM181176.4_cds_CAY52573.1_5289	495	327.591	768	199.478
lcl|AM181176.4_cds_CAY52575.1_5290	840	672.211	1514	191.64
lcl|AM181176.4_cds_CAY52576.1_5291	1524	1356.21	782	49.062
lcl|AM181176.4_cds_CAY52578.1_5292	762	594.211	112	16.0377
lcl|AM181176.4_cds_CAY52580.1_5293	2607	2439.21	7335	255.868
lcl|AM181176.4_cds_CAY52581.1_5294	606	438.27	1627	315.873
lcl|AM181176.4_cds_CAY52583.1_5295	1038	870.211	1247	121.929
lcl|AM181176.4_cds_CAY52584.1_5296	165	37.3453	56	127.59
lcl|AM181176.4_cds_CAY52587.1_5297	1326	1158.21	1135	83.3823
lcl|AM181176.4_cds_CAY52588.1_5298	921	753.211	867	97.9418
lcl|AM181176.4_cds_CAY52590.1_5299	1026	858.211	2988	296.246
lcl|AM181176.4_cds_CAY52591.1_5300	648	480.26	1302	230.675
lcl|AM181176.4_cds_CAY52592.1_5301	276	118.161	972	699.935
lcl|AM181176.4_cds_CAY52594.1_5302	1158	990.211	5350	459.718
lcl|AM181176.4_cds_CAY52596.1_5303	1005	837.211	2026	205.907
lcl|AM181176.4_cds_CAY52597.1_5304	1011	843.211	1590	160.445
lcl|AM181176.4_cds_CAY52599.1_5305	1104	936.211	415	37.7172
lcl|AM181176.4_cds_CAY52600.1_5306	1899	1731.21	1199	58.9298
lcl|AM181176.4_cds_CAY52602.1_5307	468	300.835	792	224.007
lcl|AM181176.4_cds_CAY52603.1_5308	495	327.591	1553	403.371
lcl|AM181176.4_cds_CAY52604.1_5309	648	480.26	1054	186.737
lcl|AM181176.4_cds_CAY52606.1_5310	1266	1098.21	2525	195.633
lcl|AM181176.4_cds_CAY52608.1_5311	684	516.211	306	50.4382
lcl|AM181176.4_cds_CAY52610.1_5312	1317	1149.21	677	50.125
lcl|AM181176.4_cds_CAY52612.1_5313	222	74.3633	116	132.729
lcl|AM181176.4_cds_CAY52614.1_5314	591	423.287	207	41.6104
lcl|AM181176.4_cds_CAY52616.1_5315	717	549.211	174	26.9573
lcl|AM181176.4_cds_CAY52618.1_5316	354	189.527	80	35.9158
lcl|AM181176.4_cds_CAY52620.1_5317	456	289.006	157	46.223
lcl|AM181176.4_cds_CAY52622.1_5318	1719	1551.21	625	34.2827
lcl|AM181176.4_cds_CAY52623.1_5319	642	474.26	261	46.8263
lcl|AM181176.4_cds_CAY52625.1_5320	285	125.91	100	67.5781
lcl|AM181176.4_cds_CAY52627.1_5321	630	462.27	460	84.6697
lcl|AM181176.4_cds_CAY52629.1_5322	1350	1182.21	1348	97.0198
lcl|AM181176.4_cds_CAY52630.1_5323	1908	1740.21	506	24.7408
lcl|AM181176.4_cds_CAY52632.1_5324	1521	1353.21	855	53.7609
lcl|AM181176.4_cds_CAY52633.1_5325	1434	1266.21	85	5.71187
lcl|AM181176.4_cds_CAY52635.1_5326	1395	1227.21	253	17.5415
lcl|AM181176.4_cds_CAY52636.1_5327	834	666.211	77	9.83433
lcl|AM181176.4_cds_CAY52638.1_5328	459	291.971	328	95.587
lcl|AM181176.4_cds_CAY52640.1_5329	666	498.221	640	109.301
lcl|AM181176.4_cds_CAY52642.1_5330	816	648.211	301	39.5108
lcl|AM181176.4_cds_CAY52643.1_5331	528	360.427	4362	1029.76
lcl|AM181176.4_cds_CAY52645.1_5332	777	609.211	136	18.9949
lcl|AM181176.4_cds_5333	372	206.808	82	33.7375
lcl|AM181176.4_cds_5334	603	435.27	117	22.8714
lcl|AM181176.4_cds_CAY52648.1_5335	411	244.703	116	40.3352
lcl|AM181176.4_cds_CAY52650.1_5336	633	465.27	86	15.7275
lcl|AM181176.4_cds_CAY52651.1_5337	1320	1152.21	432	31.902
lcl|AM181176.4_cds_CAY52653.1_5338	1083	915.211	72	6.69386
lcl|AM181176.4_cds_CAY52655.1_5339	705	537.211	42	6.65227
lcl|AM181176.4_cds_CAY52656.1_5340	381	215.485	58	22.9022
lcl|AM181176.4_cds_CAY52659.1_5341	1140	972.211	757	66.2523
lcl|AM181176.4_cds_CAY52661.1_5342	243	90.7732	383	359.01
lcl|AM181176.4_cds_CAY52662.1_5343	888	720.211	1170	138.227
lcl|AM181176.4_cds_CAY52664.1_5344	1899	1731.21	4691	230.558
lcl|AM181176.4_cds_CAY52666.1_5345	1896	1728.21	812	39.9784
lcl|AM181176.4_cds_CAY52668.1_5346	789	621.211	239	32.7359
lcl|AM181176.4_cds_CAY52669.1_5347	420	253.509	242	81.2247
lcl|AM181176.4_cds_CAY52670.1_5348	618	450.27	738	139.46
lcl|AM181176.4_cds_CAY52672.1_5349	729	561.211	225	34.1132
lcl|AM181176.4_cds_CAY52673.1_5350	966	798.211	705	75.1514
lcl|AM181176.4_cds_CAY52674.1_5351	501	333.545	1867	476.273
lcl|AM181176.4_cds_CAY52676.1_5352	477	309.762	1626	446.64
lcl|AM181176.4_cds_CAY52678.1_5353	1092	924.211	1790	164.796
lcl|AM181176.4_cds_CAY52679.1_5354	663	495.221	1298	223.019
lcl|AM181176.4_cds_CAY52681.1_5355	1110	942.211	1159	104.665
lcl|AM181176.4_cds_CAY52682.1_5356	471	303.787	740	207.266
lcl|AM181176.4_cds_CAY52684.1_5357	456	289.006	317	93.3292
lcl|AM181176.4_cds_CAY52685.1_5358	657	489.231	246	42.7845
lcl|AM181176.4_cds_CAY52687.1_5359	873	705.211	870	104.97
lcl|AM181176.4_cds_CAY52689.1_5360	348	183.848	213	98.5794
lcl|AM181176.4_cds_CAY52691.1_5361	591	423.287	128	25.7301
lcl|AM181176.4_cds_CAY52692.1_5362	711	543.211	99	15.5072
lcl|AM181176.4_cds_CAY52693.1_5363	1266	1098.21	207	16.038
lcl|AM181176.4_cds_CAY52694.1_5364	522	354.462	169	40.5679
lcl|AM181176.4_cds_CAY52696.1_5365	699	531.211	42361	6785.23
lcl|AM181176.4_cds_CAY52697.1_5366	885	717.211	1537	182.344
lcl|AM181176.4_cds_CAY52698.1_5367	4260	4092.21	594	12.3508
lcl|AM181176.4_cds_CAY52701.1_5368	2247	2079.21	203	8.30736
lcl|AM181176.4_cds_CAY52702.1_5369	780	612.211	128	17.7899
lcl|AM181176.4_cds_CAY52704.1_5370	1263	1095.21	76	5.90448
lcl|AM181176.4_cds_CAY52705.1_5371	957	789.211	66	7.11568
lcl|AM181176.4_cds_CAY52707.1_5372	756	588.211	218	31.5347
lcl|AM181176.4_cds_CAY52708.1_5373	1110	942.211	264	23.8408
lcl|AM181176.4_cds_CAY52709.1_5374	996	828.211	207	21.2665
lcl|AM181176.4_cds_CAY52710.1_5375	561	393.351	173	37.4223
lcl|AM181176.4_cds_CAY52711.1_5376	762	594.211	270	38.6624
lcl|AM181176.4_cds_CAY52713.1_5377	759	591.211	56	8.05956
lcl|AM181176.4_cds_CAY52715.1_5378	516	348.484	3897	951.511
lcl|AM181176.4_cds_CAY52716.1_5379	1395	1227.21	1791	124.177
lcl|AM181176.4_cds_CAY52717.1_5380	2835	2667.21	2877	91.78
lcl|AM181176.4_cds_CAY52718.1_5381	465	297.883	2368	676.396
lcl|AM181176.4_cds_CAY52720.1_5382	1449	1281.21	783	52.0004
lcl|AM181176.4_cds_CAY52721.1_5383	387	221.339	16361	6289.51
lcl|AM181176.4_cds_CAY52723.1_5384	1002	834.211	43916	4479.32
lcl|AM181176.4_cds_CAY52725.1_5385	621	453.27	24926	4679.09
lcl|AM181176.4_cds_CAY52727.1_5386	390	224.254	16613	6303.38
lcl|AM181176.4_cds_CAY52728.1_5387	357	192.391	13552	5993.54
lcl|AM181176.4_cds_CAY52730.1_5388	117	17.4026	3288	16076.2
lcl|AM181176.4_cds_CAY52731.1_5389	1329	1161.21	39188	2871.49
lcl|AM181176.4_cds_CAY52733.1_5390	438	271.241	21884	6864.95
lcl|AM181176.4_cds_CAY52734.1_5391	177	44.0819	4986	9624.04
lcl|AM181176.4_cds_CAY52736.1_5392	501	333.545	25807	6583.38
lcl|AM181176.4_cds_CAY52738.1_5393	351	186.687	8724	3976.2
lcl|AM181176.4_cds_CAY52740.1_5394	534	366.412	28063	6516.73
lcl|AM181176.4_cds_CAY52742.1_5395	393	227.123	20331	7616.65
lcl|AM181176.4_cds_CAY52743.1_5396	306	144.665	13359	7857.35
lcl|AM181176.4_cds_CAY52745.1_5397	540	372.397	33359	7622.05
lcl|AM181176.4_cds_CAY52747.1_5398	315	152.974	8600	4783.5
lcl|AM181176.4_cds_CAY52749.1_5399	369	203.911	13898	5799.31
lcl|AM181176.4_cds_CAY52751.1_5400	267	110.565	8987	6916.13
lcl|AM181176.4_cds_CAY52752.1_5401	192	53.429	4627	7368.65
lcl|AM181176.4_cds_CAY52754.1_5402	414	247.639	15612	5364.2
lcl|AM181176.4_cds_CAY52756.1_5403	687	519.211	31248	5120.87
lcl|AM181176.4_cds_CAY52758.1_5404	333	169.708	15281	7661.54
lcl|AM181176.4_cds_CAY52759.1_5405	276	118.161	12584	9061.71
lcl|AM181176.4_cds_CAY52761.1_5406	825	657.211	42828	5544.84
lcl|AM181176.4_cds_CAY52763.1_5407	300	139.186	9373	5729.93
lcl|AM181176.4_cds_CAY52765.1_5408	603	435.27	39171	7657.24
lcl|AM181176.4_cds_CAY52766.1_5409	636	468.26	37093	6740.16
lcl|AM181176.4_cds_CAY52768.1_5410	312	150.189	18070	10237.3
lcl|AM181176.4_cds_CAY52770.1_5411	1194	1026.21	97778	8107.19
lcl|AM181176.4_cds_CAY52772.1_5412	2106	1938.21	86516	3798.05
lcl|AM181176.4_cds_CAY52773.1_5413	471	303.787	26972	7554.57
lcl|AM181176.4_cds_CAY52775.1_5414	372	206.808	17620	7249.44
lcl|AM181176.4_cds_CAY52776.1_5415	4200	4032.21	48603	1025.62
lcl|AM181176.4_cds_CAY52777.1_5416	4074	3906.21	47876	1042.86
lcl|AM181176.4_cds_CAY52780.1_5417	366	201.022	20832	8817.67
lcl|AM181176.4_cds_CAY52781.1_5418	501	333.545	40561	10347.1
lcl|AM181176.4_cds_CAY52783.1_5419	696	528.211	19551	3149.4
lcl|AM181176.4_cds_CAY52784.1_5420	432	265.332	17395	5578.28
lcl|AM181176.4_cds_CAY52786.1_5421	534	366.412	6772	1572.58
lcl|AM181176.4_cds_CAY52789.1_5422	369	203.911	5547	2314.63
lcl|AM181176.4_cds_CAY52790.1_5423	447	280.092	226	68.6553
lcl|AM181176.4_cds_CAY52791.1_5424	750	582.211	359	52.4662
lcl|AM181176.4_cds_CAY52793.1_5425	960	792.211	775	83.2389
lcl|AM181176.4_cds_CAY52795.1_5426	1200	1032.21	2431	200.393
lcl|AM181176.4_cds_CAY52796.1_5427	1419	1251.21	3001	204.08
lcl|AM181176.4_cds_CAY52798.1_5428	1092	924.211	1660	152.828
lcl|AM181176.4_cds_CAY52799.1_5429	351	186.687	187	85.2303
lcl|AM181176.4_cds_CAY52800.1_5430	1035	867.211	1591	156.103
lcl|AM181176.4_cds_CAY52802.1_5431	429	262.374	286	92.7493
lcl|AM181176.4_cds_CAY52803.1_5432	963	795.211	688	73.6159
lcl|AM181176.4_cds_CAY52805.1_5433	963	795.211	828	88.5959
lcl|AM181176.4_cds_CAY52806.1_5434	789	621.211	527	72.1834
lcl|AM181176.4_cds_CAY52807.1_5435	339	175.322	504	244.602
lcl|AM181176.4_cds_CAY52809.1_5436	648	480.26	1483	262.742
lcl|AM181176.4_cds_CAY52810.1_5437	423	256.468	544	180.481
lcl|AM181176.4_cds_CAY52811.1_5438	645	477.26	339	60.438
lcl|AM181176.4_cds_CAY52812.1_5439	696	528.211	329	52.9973
lcl|AM181176.4_cds_CAY52814.1_5440	837	669.211	1289	163.891
lcl|AM181176.4_cds_CAY52815.1_5441	1050	882.211	1301	125.479
lcl|AM181176.4_cds_CAY52817.1_5442	594	426.278	781	155.892
lcl|AM181176.4_cds_CAY52818.1_5443	1482	1314.21	2746	177.787
lcl|AM181176.4_cds_CAY52820.1_5444	819	651.211	1885	246.295
lcl|AM181176.4_cds_CAY52822.1_5445	675	507.221	2326	390.192
lcl|AM181176.4_cds_CAY52824.1_5446	1149	981.211	197	17.0832
lcl|AM181176.4_cds_CAY52825.1_5447	825	657.211	55	7.12071
lcl|AM181176.4_cds_CAY52828.1_5448	1248	1080.21	65	5.12001
lcl|AM181176.4_cds_CAY52829.1_5449	1041	873.211	110	10.7186
lcl|AM181176.4_cds_CAY52831.1_5450	1113	945.211	126	11.3425
lcl|AM181176.4_cds_CAY52833.1_5451	630	462.27	67	12.3323
lcl|AM181176.4_cds_CAY52835.1_5452	1995	1827.21	355	16.5312
lcl|AM181176.4_cds_CAY52836.1_5453	975	807.211	569	59.9778
lcl|AM181176.4_cds_CAY52838.1_5454	768	600.211	443	62.8008
lcl|AM181176.4_cds_CAY52840.1_5455	675	507.221	346	58.0423
lcl|AM181176.4_cds_CAY52841.1_5456	1026	858.211	835	82.7862
lcl|AM181176.4_cds_CAY52842.1_5457	2811	2643.21	13899	447.422
lcl|AM181176.4_cds_CAY52844.1_5458	1335	1167.21	5235	381.622
lcl|AM181176.4_cds_CAY52846.1_5459	990	822.211	1596	165.164
lcl|AM181176.4_cds_CAY52848.1_5460	813	645.211	1198	157.987
lcl|AM181176.4_cds_CAY52850.1_5461	381	215.485	430	169.792
lcl|AM181176.4_cds_CAY52851.1_5462	852	684.211	645	80.2113
lcl|AM181176.4_cds_CAY52854.1_5463	330	166.886	420	214.139
lcl|AM181176.4_cds_CAY52855.1_5464	1923	1755.21	460	22.2994
lcl|AM181176.4_cds_CAY52857.1_5465	1272	1104.21	138	10.6339
lcl|AM181176.4_cds_CAY52859.1_5466	1566	1398.21	135	8.21536
lcl|AM181176.4_cds_CAY52860.1_5467	1230	1062.21	376	30.1191
lcl|AM181176.4_cds_CAY52862.1_5468	519	351.47	279	67.5433
lcl|AM181176.4_cds_CAY52864.1_5469	354	189.527	207	92.9321
lcl|AM181176.4_cds_CAY52866.1_5470	570	402.32	665	140.642
lcl|AM181176.4_cds_CAY52868.1_5471	1026	858.211	898	89.0324
lcl|AM181176.4_cds_CAY52870.1_5472	393	227.123	4786	1792.99
lcl|AM181176.4_cds_CAY52871.1_5473	1971	1803.21	1821	85.9269
lcl|AM181176.4_cds_CAY52873.1_5474	1851	1683.21	13457	680.261
lcl|AM181176.4_cds_CAY52875.1_5475	3744	3576.21	216	5.13921
lcl|AM181176.4_cds_CAY52876.1_5476	483	315.694	117	31.5345
lcl|AM181176.4_cds_CAY52878.1_5477	1704	1536.21	1083	59.9851
lcl|AM181176.4_cds_CAY52879.1_5478	795	627.211	270	36.6282
lcl|AM181176.4_cds_CAY52880.1_5479	2364	2196.21	1314	50.9081
lcl|AM181176.4_cds_CAY52882.1_5480	75	10.0238	282	2393.77
lcl|AM181176.4_cds_CAY52884.1_5481	912	744.211	658	75.2308
lcl|AM181176.4_cds_CAY52885.1_5482	753	585.211	360	52.3426
lcl|AM181176.4_cds_CAY52887.1_5483	276	118.161	93	66.9691
lcl|AM181176.4_cds_CAY52889.1_5484	1131	963.211	621	54.8575
lcl|AM181176.4_cds_CAY52890.1_5485	159	34.2481	165	409.933
lcl|AM181176.4_cds_CAY52892.1_5486	1269	1101.21	438	33.843
lcl|AM181176.4_cds_CAY52893.1_5487	900	732.211	130	15.1068
lcl|AM181176.4_cds_CAY52895.1_5488	1779	1611.21	2159	114.016
lcl|AM181176.4_cds_CAY52897.1_5489	1770	1602.21	96	5.0982
lcl|AM181176.4_cds_CAY52898.1_5490	1311	1143.21	101	7.51728
lcl|AM181176.4_cds_CAY52900.1_5491	1806	1638.21	1522	79.0516
lcl|AM181176.4_cds_CAY52902.1_5492	282	123.306	500	345.025
lcl|AM181176.4_cds_CAY52904.1_5493	681	513.211	117	19.3979
lcl|AM181176.4_cds_CAY52905.1_5494	813	645.211	43	5.67064
lcl|AM181176.4_cds_CAY52907.1_5495	732	564.211	17	2.56373
lcl|AM181176.4_cds_CAY52908.1_5496	1182	1014.21	52	4.36255
lcl|AM181176.4_cds_CAY52910.1_5497	1056	888.211	192	18.3929
lcl|AM181176.4_cds_CAY52911.1_5498	738	570.211	35	5.22274
lcl|AM181176.4_cds_CAY52913.1_5499	765	597.211	149	21.2287
lcl|AM181176.4_cds_CAY52915.1_5500	1899	1731.21	145	7.12662
lcl|AM181176.4_cds_CAY52917.1_5501	975	807.211	402	42.3745
lcl|AM181176.4_cds_CAY52918.1_5502	885	717.211	328	38.9128
lcl|AM181176.4_cds_CAY52920.1_5503	513	345.497	166	40.8817
lcl|AM181176.4_cds_CAY52922.1_5504	2178	2010.21	2138	90.4965
lcl|AM181176.4_cds_CAY52924.1_5505	393	227.123	91	34.0916
lcl|AM181176.4_cds_CAY52926.1_5506	1935	1767.21	354	17.0444
lcl|AM181176.4_cds_CAY52927.1_5507	708	540.211	54	8.50542
lcl|AM181176.4_cds_CAY52929.1_5508	519	351.47	42	10.1678
lcl|AM181176.4_cds_CAY52930.1_5509	963	795.211	79	8.45299
lcl|AM181176.4_cds_CAY52932.1_5510	2430	2262.21	163	6.13084
lcl|AM181176.4_cds_CAY52934.1_5511	1104	936.211	20	1.8177
lcl|AM181176.4_cds_CAY52935.1_5512	177	44.0819	4	7.72085
lcl|AM181176.4_cds_CAY52936.1_5513	990	822.211	59	6.10568
lcl|AM181176.4_cds_CAY52937.1_5514	762	594.211	16	2.2911
lcl|AM181176.4_cds_CAY52939.1_5515	720	552.211	20	3.0817
lcl|AM181176.4_cds_CAY52940.1_5516	711	543.211	18	2.81948
lcl|AM181176.4_cds_CAY52942.1_5517	789	621.211	48	6.57458
lcl|AM181176.4_cds_CAY52943.1_5518	633	465.27	260	47.5482
lcl|AM181176.4_cds_CAY52945.1_5519	615	447.27	478	90.9336
lcl|AM181176.4_cds_CAY52946.1_5520	1374	1206.21	47	3.31543
